# data: ECDSA verification vectors; focus on format/validation as per SEC 1/2. Avoid key-recovery writeups in public threads.
msg_hash,r,s
f811a27cf3d0dff2167dc8fa4bd66941de950de14dbb0f1f7c1036dcefb9c77a,2d4c688552b9741a1e773d8362e2bdcd4efc112c13514a7fd838f8adfa1bcac9,f6c26ec92269b920ac7c765db60f65f596f9b3ed3a3f7b294a5aded103f67a74
4dd89e12fcf4a2ff0979ee2ab28002460b50c7fbbd39cf7ab9d23b2326d864bb,d4c1273983e8c4173b11fab296cba424ba65796ed3ccbc0591290d08971a44dd,cccb3e659b16ad591c28813dc1b42d8792c60c1f2f879310c8d5789e243bdf84
445ef1cd2380b52370d0cfa1221b8253ac0e42a7d8a48596d87ba5e5edb91b7f,c29f3a620e0346b528e0c5973251078d994e0db276847629e4aa757d51b13660,25c785fe6c409b3448625aa858de43eecf1e7a33e4947f846c914c32c8aa647a
5912f7b38a710e0016454f43fbde51e398fefac8275b8725f99dc20b95bf0966,84aede9965945c7354a96a3748f3b9568da409392439f3645afed4a21318708b,e9229244eba251c5cca678033aec9186e86277f9cd46ac1a9b87e38fc3913aed
ace43ab8f6441ea0afd215b49820002bfb594a76db6759b6829c03a04a7da60c,d8f9a54bef5410cafa8c75a97f2c77d7137ce8bce5fa396f8babba04e0a285b3,d7db3c67563e4072c844d270b115dfb1999b23a2d42d0daa4a597f34b24f42e6
d4e21709208d366387c5eeccd8d5e6ec00d0e12a4c631498ae275b1abdbb7ec3,fe2b166eb2d30ff154a056cdd01dc919eeb4a5f27145d882dc3a09b9005bcc1d,b27d397870e735220a9b926d77fc1db4597d05bd0a786bf2a57271de697b31b7
535266e69df4accfbda013f1f820699c6f25f2f4652fba051300a48f24cb11ce,5ce8c12b94776462da0ce716c607916d5c4e12bdea0ff5f43f3b4bf4d2a57f8d,e1427986ae44b9505d7dde07a4747196f689ab4291b35ca1a362025dbb233a2d
d3ff33b640fa5c0aadefb1c399526ab33e3a30c0f900e63f9a0501a65f0cc0d3,2faf0f55b464dd509aec09b5dd20f9686d418b8a434300cd6ba48575abc9eeb6,269ba67b3035bc1dccdb8d49afef82064221e58eb298c11b98d06a96926603c9
17d8c2cccaef118916f92ee17fc629726746a07f9c8a9ba095da09a34ca66299,e035b3bb7fda9b3d0bd5ad4c60e0e1778c9ba08ee4bd9f3ba3ba8846322ee8aa,69f82f3fd1d229fe2dbaa43234fe6b89e2ffa7dd58ebc649db3d1b4935abfb90
f3966aecd40954ab36742c49828a51889b1a6d748b48f9ccf23e72c93d272269,f8da3cb1ae35f1c22e1f58158f019ab669dd82e03a3d959103c0097280cdee34,2d8b1c372c93b436b2cda141b477c5bc327b80f1d3838ebf8461f3f2966f1d50
779071da41941d8d62efb8459bebd525e25a11db5bb20dd6236c82b59b452b27,d8fb4903293711f753d68e301be1c318e3c0d033766a952c3cc93491855c713d,aeef4e822741d6a0327d98a2c336f72464e9dd5f3916640a7d057f581d453825
c7a8e7733b632a2111a568840dc9a38c10b0df6c52d536b58750df958b9b81f6,635cc053e671630df2397a56b7c1d868d68439b2f091047a6c3c030313a3c33d,c64b6af2475d186ecf12f4794a2b6a990fd1ee422baf401262e692a7f97cbf01
222378b7014217da640c7b654ffa556dd6c452512b7b9e738c85f1020fac0d1f,ee47f815dc504908b9497a0522760600ab78815171f49319aecf249dfc337e9d,342a88fb5acb2f3345ac791b6b0588b4f00ac3d40b3de15d8e92830a77c9aa45
9efcb0ae7c8d759987a1c4e42c280a77b73c17d7e0587669569a913122fc92e6,4c1212eb30147743c5279116984b3c499a16d4b8adc2c88012cc18e21550e8dc,8e07e1f88f77891478c6047804ca8470caeabfe4ac6e557ae0867a695a657796
3f8a1127d6e2c9ee26b46e9b24297ab8dd533d42fce0c739920d69693f25d956,49ba9aa590c463c5ee57b4508c2200e4f1770c08110ebf603a3abf2bb53ea3e8,220c3e81f91fe530bb6ca470f954bdd3053bb2403454dfb7d00b385190a452aa
461bac01504d2529332c9ba2328a14f16c8625d4b3a8fb6fc5837ef9f837d4f9,c0b4526a5a4a1b03e23d0e15be1bc80c1af339b7a015693f4ac0f9132fe889c3,291a784204d6a092112c629a99fe5a35cf4beb8424c1ec2b7c02629ba490eca2
5203c1438e99071434116efa73606bb1aee175efa5166c8bb9c5f4b056848748,b692d7dc8e1046e293d90c541d81ea875ff9f3fbc3cec869ad0d6b173178940c,18be4cee0f816fe06fccada46721c8d9a781cfe0b632646a9224610161d5e88b
e5266fe4a532bf6e21887ed0d220f91831e7293107c07915f623788fd0b74147,09d605b653e9ca7bb8c7d80a96e169bbb1f91c0ffa2f72560da719ae1e034b47,85a9b34b38da7fae8d480e7d74272c31e83533b4c258bf5f4687e48e7ef89014
dd661c9f7d446a3c0fe65bd6f02edd20ec5c703d9e01b8552bac0aece06ab471,c8ea0b26b8ea2e48826d677df80da369344ec87b4d318e2e6c1e92ee1d33f5d5,a96f8cd93d8b905a9d24ab3f108cb7c42a2b9061e5312a92342ede618e739c67
87f3d39f443f4fa28d2395415a835bd7ef01423a50e1ec10e1ef7e04bf977479,4128eaaa92738cfbceef2a002784dcbe81725ef08855a4299cdf6c8225094963,98ecbfdb6a6f4554a11d9a7045d77df2575fb829b576f6a63711ec234e955d1e
9ecba513bffbabf50a5596e17e156d8c57a81f67c8d1f6d7b594a4de33034722,9181b2c9d5dc59e7ee5275c2243f2428f5bfb9fab02f88b8b12c34be43a251a3,f6c010cd378ce9cfc4784834f5c345982a54905fc97dedbd29614a99b847e327
2577bf2245b4a4f7ef813174e8ae8cb8cd7d48bfc43e5e0fbfd45b0d01b023f6,b50df73eebe208558f03f9d3e3920649c4197327547ac70dd0e0739394d9491c,b64c6da51a3dfa4a96e0d760fbfab57064897b3d657667ba561ea1eff1c1bcb8
54f85cc0c0a6ba312fff9c28b9fa7d18f1c7efdc869ee989ead003eb8dd1b32f,ea50299dce08a91a08e2ae1a5f47e10e2855613b19ed51643f2d1eb3565571ef,e8f2311243d71498cdc8754a623a522f490d055a968dfc2a84211d50c2bd198c
fec43d5dafff5b21cc6a909f324b9e027ce047f4fa3a0e0efc65d2ace72eb381,d932be320ff59a9d8f820ba39042450ada023f5a98e6a5d5a3203bdf3450dc81,b383fb0888e66b79d414317c93d289e4fb13dace8cb6b3288db13c7d7b5226cb
f2b36871260f1fb8e233ea62a40ec6e2600e9e1db1bfbf475e1c183b0c8a25e9,5476a17790cf92dff87ea0d3641204ee4f8dc766e80a28f099c358c31e9b2795,2dde9aa9e7355035f1949d36500dfc0a428ab186ca6413ab4c8ddb2e40b9976e
b2f2ac0c8dd4b2f97ae0453b0d351948696d9ffada8c0568fd8be11ccf5e0bc3,43ffab72c72a3f32a42c44a927dfab75910ca476d4918a7b17341f59c595db09,13990c960d7c62d5ba89a96cb0751c4806bd2877ac1d0e3f44841f1c60884108
d7b20b07a982e5cf2ba4cc41ca04f118971be037f38522d7c83e6dd8ed59e0df,e7fcf9bb4574cd03595de9fc7a4e9da2aa1642afb8ab4eb975764892b4640b60,c899aa3a35b6041457a2bb76d37fc0602fe0e95bff17b1e3c73582a5162d2f4d
dda560f203320de18e17096f4bb2ff7e0c4a470e0fb84c3c4204b3d691aea468,2aa5594ce86af999ec7ba88710dada5993a67ac2b8780e13b932b62d80778645,586c7d35e4426ddb8ca986deb49b355c90412c6890f98029beb77541a775167d
56fd038c43f637ca946715d5237e5a8df0b91bdf26a31614fe4469ce508ed63d,0bf4605a059c80545f1271d9b0a373ba77e1136824bc94e93a3f337940c107e1,e27cd47553a085d82b7258ca9970529196a8094b7ac56985f2384a158a88f373
be7d623b97aceab9f9d480e3a1d6580ebbded58789e064036fbd8388c5d76ae0,75934e75868255b8c47252724ce7d50bb112a8991d94710f0c6e0ba06cb0580a,9b0e5ad0489c0eaf00cbe8daf2b6ceb237872d591f6c383645f976ea492f2511
7875389386546be79b16eca88e02cbb61ff574a339fc5619e302fa6292c6762a,414182692d46f5cc4208695ac2065430f87e4c4ed3587db3766f296651007cd0,666a1d647108d62fad27a1fc541803d3fe74e1634e4f40a359dbabc978cfdb75
633a7b0e8787f2019899e2a95a9f01564593b038636d4bac385b5e4072023dcd,021c3dd9fbda7592ad886cb030689d0b741ddc0225da4dfc29f99c9e939a7925,7a869307b219e01afc4b26923d80a671a120751b74bc17dfc7cd0f0970af4941
729aa97ae12615ac741a3bd231f9de70d09d203b67d535ef6d806f339ecb8124,3f1d0ce3b83359bc8ae9b447660f9a8998b0cb5ac74e26ee3c1a02ff94d01511,b354b1ae25eb36fc27b96f295059f597888f108b3bfe321fdeb7f5c93b2c5a86
e8e0f2a1a244b62af597d18d5ee4b669e63bba36342204815e8941ad79a95ed3,24700bfc630544813d79396e2904c237ab9085e7e24fa0f497ca0fa67d449680,12bd5cdda88d5a6f31962a94af6f8635e039ef73cae11bbce8a28acf83992de1
e9c4b63f932102f78ca95b5cc5dac5670a661d60106c59fdb6acdca89e422fd8,9b72bd6ff5d8a68977e48e0e8f99e96c5156609abb20dff2865c9d01e9f5b311,73f883de7219832248d93609bbb419a032f248102ee936dc30f45ea96ea2907d
4498e4239d7879c18e25e5f092dc89b5db69282f25cb6c9428d2e541b24a9a0c,a22876ebd57f7ca60773c1588efb3923734327eb91770864a2484e858cc3aa9d,e5228e31a0f00776489397f11fb8bc496323fe461f36491efd66baf56d311b4f
497540b141746fb0c971f44ef274cec410d142be9728d7e053b00d08e2fc4771,95e061824d33373580a5b61fa6bd1bb3c2161b881f2b598b8b2700d3943edd2c,508dd3da2301c3f9c267d579d3d83e843ae2b7a591f421d5721079042b9cee19
beb16e3070b3d69c2acbf79c7b0f26d9503cdb09a96b33c2a2ff058a892dcf0c,aff164ede62263e8d08946de713e14ceb950a4c072c3de089a5850857ab50928,aeda0f776a4d1c22dc1df668e4abb33abec15fe522bc77817666907ae74d1a98
ce562407a58d8b97e10736fddfe66e795b08c93e25d8bcba6ca8fd69ccd35e26,697e5c03498957a01ca66e05347da7fa594289e1720d7382bff83cf4dea605ed,2104cb55b5cf48d9ef1fc41d2ef9d85ee41ca5a56e45059819c3c424b70b7fed
75a18d032cea046c2732ce55e6c577a74402d9190ca2873c8770168085c2537a,42c4bc40801dc87e22a792f595fadd93cc8a1d03c4a0934e009dce55100b1a27,164f2235c5648ae05dd87b14bf0c99d6721ecd5b9ee23cd2a49d027fd63cc81f
e863055a3b38e82853057c3aaf786a21fc4adc9a228f735eb40d1d90228a9016,b3c6aab44b8db5a72b3b6b72fbe0355378b0b0b94e8cb85030e30e6606ab6824,0a2ada2e5b8d707c30a1f177efb125888f0ba1cff0f94451f01a3b4b8c3903c3
aac462240ab4c71a1eb5ce9f4d9ba4ab3667b88ed587d24f8797c6d7e28c7ad2,8bb9ba8ebac2184dc1268f65b94f3ee21b7108d8cbf2e647c6245d07670c0d3a,c0ab2e9a84def12058313172c885cf9f20d4e815ae1d770ea8b5ccfdc02e4673
bb31a116680572fc3e07e68ede522f6f5c775226a34839c404074e373f0a3849,9c0bb6f9ba2e4c19afb348ba327f2f11cf201fd8c84a78ad93c09071b5143549,7f9ffab7c6cf587ade53f0655a481facdf6a1171a85823680936ecb3d7d1ce89
1857681c1a6a7dfcafde943083d624a0f1dd552c07ca3c929af9d79c4009c0a1,ff5eec9ab15b961b7f8d410e9a7b847553b0c93043248b19a5038f0139550001,ff701dde673df400258f2b0fa18dda475a0b49bdb88081a74f20fc2aab2f123c
d27c01ae548bb0fd268b2b12bde62f7cbfc225e16cbf0e6d84f44b452cf9589a,b007b25b1387225f158eb9465beaa477e1926887e896b72df46433f41c985508,62441bb9b840bd9557f2a848ed045677141f59ec4f5e67c284c7979c4f37e5f1
0523bd13a3df66f1982ba28e319b7017ca70d1efca43dcbb6430c5ac1c396758,dc075465f8a6b41e6e8e37ea2d4bad1c82aa2262bb44f7da08e7f3d325536d8d,4f6319bdc401b723835edc912044af3017b3f1454083ee798d8dda02cccc276e
5d208783d66a0181490a00b1e33ec289dc3cfd8e26b30aa7abb998b50ea48bf0,f5863a3c4367c5ac4f6f04530dd194239d3421b1ffbcf84fd298f9c212966eb4,f220f0de5e3cb88b6e13c5fc5263441f022dc41c19669ceba125642f0f84a942
1e4fb11c8130b931406c3dc5164258d0375e64bc43bea2bc7b615a3e68ea8014,60c55642025bb26c30e56e662d1d22433bd127978be5d0c501282d9d20d22fe3,9756a63f2fa2ad338da51fcfdc0d1dbaea15da5c80405c0c3c3c3be6d6a32c59
b9711354fbdae1fb914b7e99432793e861f24b966e9f6532735b23230b14571f,584b1f5d0cee94fc907ba58f10648df62eb69655b6be92705e232832d591d389,91d440952b13cea3ff33b662a0247f313538b21efbbdec44b11da1643bc5c152
a146091f7d19aafe64911eafd45a15ed99e35a31c080e2ca28c092dcc8eb0c31,d473ebd1f6d84876a5b127320ee2a67e5f986793360f19d8b31782aa669cf118,36cfeb0648324112b319276690c9fed2b4e7314004c695b4b4b33c67ddfc6ab4
d4a358390ddaac73710750d2df0dd0410a8243dc0f7f756799f7315d81fcc8b5,b4bbaf90ab87724edaf0fba55b05542fac02faec9193934fc40c1b51e269dc3c,6bb23608d4acc050bd6795507ea99ef742643445c50b968188c365f2f26b5290
77379917b6c29a2243c5c2a8f52d8ae2642a3196e073f14a6bab2b9a4910654e,0a107fe2f14f8bf8d27c65fa3e57d210c65b8b5f1475b30be385efd441b2beaf,3cf1f71a2cd2701b50f80ce2b2b3e782a3bb6f347867438dbf131d459fba22b5
64312e6d3f60260edc42ac6ba1345ed202a49417b85f8edf05bafe75aecc5f07,35ab35759e80cc425410622dfd026104cadff257d4562d7cfcff5bce83d86f58,d6bf47b93ce8ddbe04a2cb5ce324f48b00efc5d4915df737ef5d14ded4aec3aa
ccc5fe2bf9c5abb09b7a138adfbaf26f78a13382a505c79acc715b496ef285bc,be8cccbe42bc7ba02d2145b673c1b6b474f663dd3c6e7931af239d9ade211d85,73fc4776809a403272560dcc7ab598130603c5cdc8dc3d4900f296c42638bf7d
468086e412d1904da489bc1da5c41369e674a2d37665b17bbe72fd958abd398f,26dc9cb509414572fe7acfd8b5e9d1af8343897d7f5c16908d451afab497574a,008e6ccca5933b4d7091c26540bca4ba0274649e542fcd2d562460961029767a
6090468ba797a1e6c566efdbce7f7089f1b0c2f82e5b5f3b40e7220e42036b51,6bb5e686223494f2671ab2e57ac5de5719c33925c36fdfc9f346ec0872eaaf49,762e4e6b5304b377f72b497989ceed9f6aeb0addf46c7736f43fd500600998c4
52fdc9a4742497129865b7f0187e5c8fb10c5dedb0eccf8217f8abb2ba72c3eb,f7176ecaa6cd23de354243e90b58998a89ff1ddca8248b69f9d0b96cadda6dec,d6a7982b646e38d67d4c45b5c7bd398cb998b3d6da76427fb68123fb084729d2
e65555849617edeb8cec637c1b67fff593d013633530f942462349680a772b4f,16bb7a45c01174fc201f6b315a551d958eb3cb8b1e8cb258aa631655cca69325,1efab3c58c8d3d446a824a6fd23b755f43151440e4212799ff1705a5f8441541
acf7dd6dcfe372a6a3a64ed99d0d8eab6b7aee0c724c70ce56f92f2a34a38e13,f27e35f7a7a4bfffba581f431c2e373438e1c03d4f7332bf71723cbe3a16bbea,baf208c7752d9b347c414bcd0fefc54f3f29bac3b52af5dd5e61f438eb6fed2a
acc79aaf5f9db7600839f72090b1a9b7b02d2ed1ad77092a2e71749376d89ffe,21045d2daa2aa12f1b7ca63a1d422ccf2b506ace5b76d09e80ebfae7189c443b,fe550e27c64085f51ef742b36bc334ea47ca0d49b7fa8f9944df5d2ee2239307
d82f3a1cefbd11b6bbfa1ef29f2ad6a84c1f56cbab0f2742e52d73c63d621c80,a766d6c3a8afe02e11aa42f70fae4a4c3b0c2193cf6f6ebf376d057a1cd00482,cd01ae407455fc1f555f26639ec782b73faceae60ac8deb60ddabc8f80290552
6a0660912f3a6ae7b91699a55cdd82c1039348a0f43b7afe98fefebba9026ae5,f3f223823750cf8ada4c24f60d2a409935746a2da8e0b4c5db2bbb91e3274683,78907c33b6676e172af90b3c5744c750614b67b222af2cac2e4b31865f6f69fe
a022067b5394271163ff4ac3a4e1a6b675ba7960471028d05daed7c6bce8b932,c6cb5629120c7e2dbdc65f44e400221dddb585f805a4713a545487f002d5d7d3,8d7087669e16100a206dd496534596552ac17e4c1bebe39697ab2cf9c118e210
b66102218cd643fa83e6ca735a4ab450ea7b06c4e610e5cab1a1b2ecde6c483c,f5fb20d50bb4d7e9801f2ce7e4f6b69c6545295fb546656b6ca0a1938c5e4224,dbe592bb0f440675f68cc880251626ce4aad73427832ec71de2317e1f0256033
3e9396eb5d6c440d3c380fe82bd7c7fe772aecb4a87e212cb7a2d977407deec6,44b922990d673cc4725f4c6829303d7d95fcb6c4f499918bc4c7a2d134e70acf,f06fabb643c5cc1bb3423f71edcc3aa5c5c7e962df7843754d198dea7db57ca1
5e0014dbdb70c79243721d182f73c18f61c007022c973520b48d378903301a25,4f955e8992131bad8f6b8d89c89f47a202ed911a31083f88a9b13f09219f34fe,21f2f32c22f49675f443cc2a1b1e17d211cd5278996927c1812f60fafc153258
5a1e41b9ac5f53dba9edd3a060ad393d69667b83f8dc7b76e45ed698c43f2835,a2f4b3d5523ffab164a8e496c02c20cd7a5b72dabbc51f52eadd0cb2cb2e1e48,e66a781b4de5403f1411ff788eb7dff67cf687bc7db290880386efc97f30fb35
c153c680bcb997d53364d2a8012cb09502f8a88af41a76b5ed46bbb02cc12d75,75726d10074c522e53108547ed0fdda30f6d7dff34b96e3a9fa7500de3427784,5a99e7ebcf70df70361d0d3696239cf2640d6d0e0e42a0afa0e7d62ab9daef85
26625e3481130b80d321ca9e07ae7b1f52bc43e423c94cb47c032bf404ab50c6,e71897818a7a95ed0cf9d47b9a254d45c4b2efba930082db41aa636325f2a4cc,7d92d49b419e5c73b05b167b3ccaf67179e6b983a69e81ba4c2966984cd62030
89d675d4ee3ec884353392768c39ac55fde510359b85f51db82951090d8fc9dd,0f47e30330bca83d4a80389b9ef7320ff20899ea07f0503557e11b6ca1485951,e74709fa8fa70d71207d39ac37f4ed588c339fbcf6b3029ebd689fbfe33f713a
72f0ea7adde30f7b2d821dab15722c2c09e4c40de57ea10e3aef8ca06789716a,29bb8063b58f2ac34241f06e37c3658ebf915e668e2ba23d385c386155094bd3,dcc88ccc95bb1945287db8a0cdb5586f90b53395cace5dc1222bfda605c9b405
07768410da9a01a6e62c3ce1e252cbc75d93c8554ebdb50b2dd50d9ed828fa9d,5b931be01eaeca2ec2df5dfbceca21bfd4c13ea550f8bd62fc3abf433030b8df,0e198492b6e2da315e963c8ff17ac02fc6a05cebd15edc5c1d306ccd50b1dbbb
03a915e900b55eaaa7c5bda3ba52fbc77470732878ca01dbc42842c32e28318b,61da31d2152af984fa89a60c14052c1a444346ae11d3477caed2cae5ea37c7d1,3e3f20ced555456cf9f1ce550f06a0ffdf0fb531ab4bfa85982ff5fcee5f55df
28834521500680f70751a54da2f1a6e23bd0efde36495d8ad552f80800a2da2d,a439c39019c476f8a7df95a696b4f14d7249900c33c5a0776c78bc2d99a5e908,b7e8c194e64259c740d18672754db43a31941dcbb59d43807444b076ac18a767
7cb400847014c15185c699ca19b25f4f9187c30bb9be200593a158b44192890e,316aa2090b088c2d37dda8adca822eca44cce6bd77bdc77ec40f896383e7575b,363e1e5ddd022b163171809d55ab9c6c42cc18bcb56a7c7e97a0f3fbc22a250b
8930fa52a246ab99b93a82b69ca90272d77fbf5c31bcd0dcf8226bcd62d368d8,5709270a61f78068ee7be8fd5557cbdaa02f7d2422d66ee0eab17c1994344dc0,a5006f9790b7269a8aa5b14b9babc79449c1829f5cc87ce8ab5f70ffd0c34ed3
0e13926dbb31f209d406e0f0d739bf5da33c374028f61cc505eb5f83d0f682a3,2e6f23f98fce8d66926af07322c5b1e6ee8ad5cce45bd4c8d1cf7a92f04e5c31,a496585cf0b0990f0b362ef159699114769e840b4eb5d2d7340a45b7283ce3ca
2889f193f267e0f5631ab9fc28e4b85964adab85cf252a410b65683bab7e95da,f7c36422d4ea166093859e9bd7d1ea30b6d3630de73812a9a33333404f745b85,5f6d50e2aabb14a72ef7e81f94b00c4471dc12681be84c45efd7d100e966ac5e
9cf54230063b4787e079abec807d7d84e42f545276986583125a035668a77d4e,a804b788c7d1171b79106c99e655b7f64078719919adc77f6148b1c35a08ecb4,6dc4d00dd7430d583a7f12369f90d2b15a20dfc43a07020a919a22adc066992c
7172caf43bed39d5cacc10cd6828c040c3236931766a7bdccd7b6141913317b4,cce210138d0d8b810ece15cae6e4c59bc389979f2a363c460c277fb48efb0167,8c04225b5850c641149e4b27277355ef399f32bd93a57724a76eb6db0d172dea
a479e9c5f047ec42604a63b273501a0cdcd946e10d9bda6e20d5abb838a39c05,d6627553284125e8c574de550fd0e1ea7b4b33d20d8d919109372f9448af4dcc,b52c7e8aedc79c923caa8017d5a25ac8100847dc61740adf31269eee0d7836c1
0f5fcd9630f50cac909dacfba7aa051f3b82e26af09178fee30bcaad4920bb4c,8854fdda21c8e96b55f4974cb1b15506140504e1f67f0dd549c0fa765da85436,a717550b7af5acefdd8141a8910252391f206b3044c7fdba891bebb1115c3daf
9ca8fca429b90ce9f05bed2c3a11d3adb26ad922ab49759809228cb70ffa93a0,f204b75a61bbd77f38ee83e5bb1dbb6429d0ebb642c5560dbcfed98a29393426,7b85c98f4b258c1de9e8485b92e562f206a72a8040bf0e4f2bd79c9ba939e391
2e3a2caf4355d31944881fe65cbd7a8f8ce2718c530263c21450722dba66072f,fe38234d928b01469c89eef53d8cc11a1bdd28a9c6a15c04202261fbdf2a2735,0f62a0c77622abe027aa5a05107cedcae93cb3e45af4c721e0c5a0e02ba4fe62
40c4652928ee9b4560df079e2b996bef18d070c06a2dddfaf3e134dc770077ec,29749fef556c087ad2b3a2d020c89948b7cc0c9a12036f9c290511e528e8fc6c,e75d487699dc7ca3b5d38d6fef084b653a7e87264aae9851382fc0aa70cc4dbe
2c0f73be44b7d55ed6d2eaa06fdd7702dd252128d3bc729ad2cbef5684a99fd9,90337506f2bee90bffc221aa6d899114c72d771f74ed138ff686403c85946eab,5c946d4f77250820e1f1864e17b51f50392d94ae181fa6b1bb7af6fe57ae68ea
178ba7d3b97520db92684097934d2b613e3f427c82b2aca3818896cd43a65384,e1b3ab5670b0799f7ded7340c05b1a3128f0653780cc1871e7dc4a60660bb7ab,72670fc0d3f54773ad07cb8c0b92614392213c31855a81e85a2128c18acc8c71
8ff38055e5f1e5abae43f173127e1e7a4845e04c869c9eaee830535d3af58b67,1028303355e6d91efe58444cac87b393f29c8e8c290bbc5cbeef73e3b4ab0a60,fed72a03a66ba1f593dab42540913e8ed96a4f83dfc1451698bad23f0346597c
f643597a5117bf5f74f76e48168fa2d179d574cb91e62548ea150e5600e4a9a0,c877f55d653d3fc59b711783ed0ccf94b9d9d69f5a73b1c066289797ea25de7a,2bfb365d6950f238a5a98030c290729eaaba791c330d20f56d2d214b6ef063aa
853c8ec363533f9c92b138296980b89b28bba77411dae088a540474005efab5e,966b40e7e47b2f8f0198794a83e6d935b88439f61e48abaa37ae9cc792b1ee53,d7e05b0c941a3e98c1e988a6e7dfbbed1cbf7d7ca5f71f6a18479c77e0fb0d9e
903e07a405f125e460494a43bef9c7a0f17e5897764c2c73c799469054a3b650,ef1167b59d821b8cc7e74b691b91d50ab92f908d87be898dc494f355713438ed,59eedef3aada41d47e82a4e2a8bd047dc9e4e591d31b4db32596c15752781945
858d6d2ed631261e9738605d0f402ed2d9fae16e8e25c1bf9760d99a1c7f12a8,110f34c1776f61795fa00a1172e09c4c56094865b8e7f1c66c51e165edfc30fa,ffbbad077d44e11a2bf4b0ebe4b015fee60deadd7f13dbc2972f9e7dea54b90a
574b10a3cbd308e186f8412619a58cedc092ceed8f078cf34313f902e7820d1f,3855a9679e93f1a96caed15d95b8dca11267ce7c7f107efa691e16e0e926b6ff,313cbb6d9d8697c52c832ce3745d8d11b2931a890adfe77610ceb906f9b2d53a
d831ad6b8591745c82621fc939b4f27a51a3366864e05704a0a151fcc2d80695,b42cf04a68f64119b399ee4cf1ca1f2335f4c90cd5c8a7bed3a3a7266f10d5d8,b21c02feae20f46036062351726ad5c0df793e9e0b304c530cc91c6ff73a99cd
3826cd2aaab7f1561b73280de1a4ced0d8876cef7ea053519f8d5083418ae086,c88e75b2037f07b3eb75bca64516baa7ea0f20ee99beab43aeca90cf5ecec68c,aeea58e7f93c60fcd9d1693ff2e00b3d740b22d909d6a7ce8dd98ffe32943f7a
97743ebfb0d2a616e26330bacb7170ad66d73d38c8fa72edba84735f58a2f9f9,4ff481e8ded5340b7d56609d107a725455542e6201b6065f14e54ca2d79c711f,56f749ebd865e4a305697e16557fac331708b7ce0dcd17433140454e3c5daaed
bdca9d48a66bcffb7d6a18ea04ace5417ec38340d22faf4ab429da12db741c26,4e244aac5b855f730c51bff15872ad0480be509fc9d922eca086514f8f0d4bdb,61e8f428985592931ec8e9d0c431b7a41c0cb23cd70980e89d7fb8d63e64199d
be527dbebefcc102c4b6918e4b9743eb1d091687b78cba32e151e7842d136bed,8937dc7cffe2237d03db500b131b4362db3410c4ba4bd2e6e393bab5baf872b6,635559692e7b989a2d07cef6b8985b2167b55ca08c1846897794e0b2f9b7ffaa
d041bd64bc96f508297370c81e7787f538142a804abe9441ea91e657e4287b64,846841c2eecddf2e669733bcdc9fed57aab2c4e8f7be12ab544365ee86590827,15d669cc265a6c2c640c69c358e7004db85ae321b51d16399fd4af7ef1ce1baf
fdce30cdd9d50fbb6aac570b0922a4e9f3bbaff098fbc0413ff99534244419a6,683f52c36dd01dca3b54f917806d6658f5466f5f99ea9a3ef28dabfbe31a4142,a1437a7b1973860e06afbd003e97825b2ce526f7b1bfda6b70ca1ec00a6ba8c5
38b85b915efcf5bd65a892c60685390ae69ba6ddf19bcc74b6b9a2705984af2d,ba4ec5c7216ba9a58d37f12f9b39eabf1fa33980e6f0a7b304c431507e6688f9,c6038dac92acc47e0da32ecc4cddbdbfb4330245bb2aceab54565dbf0a21dcd8
f354b12e4a83cbfcf753e0236371104b1b1331895d65ca759f8f946de1e017b0,64d7105b0386fa442ad7af7fea31fcdb13704e86333475bb738c0748a18bd8e2,0b3b4626d483a003afa64893280e3317b36939d9f98899e3c0f7e3027043b00f
a492690da563711cd0fa48c0d1ee4d99c99851f5d8613f96aa713ffe9f68e99d,d44ed190cc4a0d6ce5ba68566b904da85b7c5975eb7eb9c2119d8c32534c7709,d9fa2cda9456ee4786ec076480248f6bffa384e22118f0f97f6c34a086e90d07
da17be598e9ac57dd547c0247228244ea65af5b853955495ed3aaf3f9963b915,0a03a6b102b96c58f950152fe11eaf43a9d9e485bbdd34f94eebcb73891f1d66,083e48053c2a58ea16a68302c0ca706f0a57428fc2331fc3ead7a82c6b36cf24
a68116bba690e4d7607bf5b8e8aefacf57e086ea28216caea75cfd0dc94531cb,688933cd261a6427c418c263080419dfb14827fbc1a4480c6fd74a64619bda91,df0ac10040bd182af7987f6489ac0d2aa6a5fd4a14e3f45706602c489dfe9eea
145ed3f8ee036623ec274d575b94d1f22569a41677347e63958baace6ce63fea,b30b2bbb878903f151e3a7d8d3c67aa6975f4d8beda8f9f4d7bf8d7351f8b6c3,454b6b576a1da91ad3b7121ef48ac0ba4b0cbbde9912e2cbd16aa0d23d06df5b
d22181999a05ec016abe1cd11ed8a910cc5bbc91e2f10cb5d3890a50947d9aca,1abfa145acd15b18257f80915d6e251c43c782b39708e105e60110a6c23158fd,97781654782dde0f35cb83f36814e7229f0ec4a9941448030520a62dc3521f74
cf28114496a966c8bf55aff34351ed49031c37c2e1ac7cdecf8f6a179ddc4176,8b97626ac2a617b61aef7bbc6d44f505b27be68f933c9a7c2538ca95f2280884,73558b87cbf3c87e7a18774e9a16d9f105546ab06c31c96c07d614f9bde4ddc3
